candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender
N. KAIMANG,http://myneta.info/2008Nagaland/candidate.php?candidate_id=199,Tuensang Sadar-II,RJD,0,10th Pass,830000,0,830000,54,ST,TUENSANG,NA,,false,false,Male
N. THOMAS LOTHA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=144,Sanis,INC,0,10th Pass,1117600,0,1117600,39,ST,WOKHA,NA,,false,false,Male
N. THONGWANG,http://myneta.info/2008Nagaland/candidate.php?candidate_id=164,Mon Town,NPF,0,8th Pass,629000,0,629000,46,ST,MON,NA,,true,false,Male
N.I. WATI,http://myneta.info/2008Nagaland/candidate.php?candidate_id=88,Tuli,RJD,0,Graduate,660000,0,660000,21,ST,MOKOKCHUNG,NA,,false,false,Male
NAIBA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=172,Tobu,NPF,0,Graduate,889000,0,889000,55,ST,MON,NA,,false,false,Male
NEIBA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=70,Pfutsero,NPF,0,12th Pass,28313774,0,28313774,16,ST,PHEK,NA,,true,false,Male
NEIPHIU RIO,http://myneta.info/2008Nagaland/candidate.php?candidate_id=35,Northern Angami -II,NPF,0,Graduate,62325000,0,62325000,11,ST,KOHIMA,NA,,true,false,Male
NGON,http://myneta.info/2008Nagaland/candidate.php?candidate_id=204,Noklak,BJP,0,12th Pass,4071194,0,4071194,56,ST,TUENSANG,NA,,false,false,Male
NILLO,http://myneta.info/2008Nagaland/candidate.php?candidate_id=44,Tseminyu,INC,0,Post Graduate,1303905,0,1303905,12,ST,KOHIMA,NA,,false,false,Male
NKHAO LOTHA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=142,Sanis,RJD,1,8th Pass,6671622,0,6671622,39,ST,WOKHA,NA,,false,false,Male
NOKE,http://myneta.info/2008Nagaland/candidate.php?candidate_id=154,Tapi,NPF,0,10th Pass,1345000,0,1345000,43,ST,MON,NA,,false,false,Male
NOKZENKETBA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=96,Mokokchung Town,NPF,0,Graduate,112240000,0,112240000,27,ST,MOKOKCHUNG,NA,,false,false,Male
NUKLUTOSHI,http://myneta.info/2008Nagaland/candidate.php?candidate_id=110,Arkakong,NPF,0,Graduate,409745000,0,409745000,22,ST,MOKOKCHUNG,NA,,false,false,Male
NUNGSANGLEMBA CHANG,http://myneta.info/2008Nagaland/candidate.php?candidate_id=194,Tuensang Sadar-I,BJP,0,Graduate,1505000,0,1505000,53,ST,TUENSANG,NA,,false,false,Male
NUNGSANGYAPANG,http://myneta.info/2008Nagaland/candidate.php?candidate_id=107,Impur,INC,0,Graduate,938842,0,938842,23,ST,MOKOKCHUNG,NA,,false,false,Male
NUNGSHIZENBA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=97,Aonglenden,INC,0,10th Pass,51228696,5860686,45368010,26,ST,MOKOKCHUNG,NA,,false,false,Male
NYEIWANG,http://myneta.info/2008Nagaland/candidate.php?candidate_id=166,Aboi,NPF,0,Graduate,780000,0,780000,47,ST,MON,NA,,false,false,Male
NYEMLI,http://myneta.info/2008Nagaland/candidate.php?candidate_id=183,Tamlu,NPF,0,12th Pass,825000,0,825000,49,ST,LONGLENG,NA,,false,false,Male
O. LANUTOSHI AO,http://myneta.info/2008Nagaland/candidate.php?candidate_id=112,Arkakong,IND,0,Graduate,65600000,0,65600000,22,ST,MOKOKCHUNG,NA,,false,false,Male
P. CHUBA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=193,Tuensang Sadar-I,INC,0,Graduate,600000,0,600000,53,ST,TUENSANG,NA,,false,false,Male
P. DAKO PHOM,http://myneta.info/2008Nagaland/candidate.php?candidate_id=181,Tamlu,IND,0,Post Graduate,487160,0,487160,49,ST,LONGLENG,NA,,false,false,Male
P. ENYEI,http://myneta.info/2008Nagaland/candidate.php?candidate_id=152,Wakching,RJD,0,Others,2220000,0,2220000,42,ST,MON,NA,,false,false,Male
P. LONGON,http://myneta.info/2008Nagaland/candidate.php?candidate_id=201,Noklak,NPF,0,Graduate,6793645,0,6793645,56,ST,TUENSANG,NA,,false,false,Male
P. YIBEMO KIKON,http://myneta.info/2008Nagaland/candidate.php?candidate_id=133,Tyui,RJD,0,Graduate,3134500,0,3134500,37,ST,WOKHA,NA,,false,false,Male
P.K.F. TOCHU,http://myneta.info/2008Nagaland/candidate.php?candidate_id=208,Thonoknyu,IND,0,Graduate,1250000,0,1250000,57,ST,TUENSANG,NA,,false,false,Male
PENTHU,http://myneta.info/2008Nagaland/candidate.php?candidate_id=83,Meluri,INC,0,12th Pass,818903,0,818903,20,ST,PHEK,NA,,false,false,Male
PFUCHUKHA LASUSHE,http://myneta.info/2008Nagaland/candidate.php?candidate_id=72,Pfutsero,RJD,0,Graduate,745130,0,745130,16,ST,PHEK,NA,,false,false,Male
PHONGNYEI,http://myneta.info/2008Nagaland/candidate.php?candidate_id=165,Mon Town,RJD,0,10th Pass,766217,0,766217,46,ST,MON,NA,,false,false,Male
PINYIMTHUNG LOTHA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=131,Tyui,NPF,0,10th Pass,1440000,0,1440000,37,ST,WOKHA,NA,,false,false,Male
POHWANG,http://myneta.info/2008Nagaland/candidate.php?candidate_id=156,Phomching,BJP,0,10th Pass,543000,0,543000,44,ST,MON,NA,,false,false,Male
PONGOM,http://myneta.info/2008Nagaland/candidate.php?candidate_id=207,Thonoknyu,IND,0,12th Pass,100000,0,100000,57,ST,TUENSANG,NA,,false,false,Male
PRASIELIE PIENYU,http://myneta.info/2008Nagaland/candidate.php?candidate_id=33,Northern Angami - I,IND,0,12th Pass,7856546,0,7856546,10,ST,KOHIMA,NA,,false,false,Male
PUKHAYI,http://myneta.info/2008Nagaland/candidate.php?candidate_id=61,Aghunato,NPF,0,Graduate,8076000,0,8076000,34,ST,ZUNHEBOTO,NA,,false,false,Male
PUKYONG,http://myneta.info/2008Nagaland/candidate.php?candidate_id=179,Longleng,JD(S),0,Graduate,50000,0,50000,50,ST,LONGLENG,NA,,false,false,Male
PUSHOU,http://myneta.info/2008Nagaland/candidate.php?candidate_id=214,Thonoknyu,NCP,0,10th Pass,1350000,0,1350000,57,ST,TUENSANG,NA,,false,false,Male
R. SOPU ANGAMI,http://myneta.info/2008Nagaland/candidate.php?candidate_id=30,Kohima Town,BJP,0,10th Pass,32066458,0,32066458,9,ST,KOHIMA,NA,,false,false,Male
R. TOHANBA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=215,Shamtorr-Chessore,NPF,0,Post Graduate,16700000,0,16700000,58,ST,TUENSANG,NA,,false,false,Male
R. TSAPIKIU SANGTAM,http://myneta.info/2008Nagaland/candidate.php?candidate_id=20,Pungro-Kiphire,RJD,0,Graduate,1800000,0,1800000,60,ST,KIPHIRE,NA,,false,false,Male
R.L. AKAMBA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=19,Pungro-Kiphire,INC,0,Graduate,8050000,0,8050000,60,ST,KIPHIRE,NA,,false,false,Male
R.S. SANGTAM,http://myneta.info/2008Nagaland/candidate.php?candidate_id=3,Dimapur-I,IND,0,10th Pass,450000,0,450000,1,GEN,DIMAPUR,NA,,false,false,Male
RALANTHUNG,http://myneta.info/2008Nagaland/candidate.php?candidate_id=139,Sanis,NPF,0,Post Graduate,4250000,0,4250000,39,ST,WOKHA,NA,,false,false,Male
RHAKILA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=197,Tuensang Sadar-II,NCP,0,8th Pass,2200000,0,2200000,54,ST,TUENSANG,NA,,false,false,Female
ROKONICHA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=15,Ghaspani-II,NPF,0,Graduate,3697000,0,3697000,5,ST,DIMAPUR,NA,,false,false,Male
ROSE MARY JAMIR,http://myneta.info/2008Nagaland/candidate.php?candidate_id=116,Alungtaki,IND,0,Graduate,202425,0,202425,30,ST,MOKOKCHUNG,NA,,false,false,Female
S. BUKCHEM,http://myneta.info/2008Nagaland/candidate.php?candidate_id=177,Longleng,IND,0,Post Graduate,9657000,0,9657000,50,ST,LONGLENG,NA,,false,false,Male
S. HENO,http://myneta.info/2008Nagaland/candidate.php?candidate_id=206,Thonoknyu,NPF,0,Not Given,5418773,0,5418773,57,ST,TUENSANG,NA,,false,false,Male
S. HUKAVI ZHIMOMI,http://myneta.info/2008Nagaland/candidate.php?candidate_id=63,Zunheboto,INC,0,10th Pass,1500000,0,1500000,35,ST,ZUNHEBOTO,NA,,false,false,Male
S. MOA IMCHEN,http://myneta.info/2008Nagaland/candidate.php?candidate_id=93,Koridang,INC,0,Post Graduate,149000,0,149000,28,ST,MOKOKCHUNG,NA,,false,false,Male
S. PANGNYU PHOM,http://myneta.info/2008Nagaland/candidate.php?candidate_id=174,Longleng,NCP,0,Graduate,833890,0,833890,50,ST,LONGLENG,NA,,false,false,Male
S.I. JAMIR,http://myneta.info/2008Nagaland/candidate.php?candidate_id=5,Dimapur-II,INC,0,10th Pass,353323607,22595006,330728601,2,ST,DIMAPUR,NA,,false,false,Male
S.K. SANGTAM,http://myneta.info/2008Nagaland/candidate.php?candidate_id=189,Longkhim Chare,INC,0,Post Graduate,281205,0,281205,52,ST,TUENSANG,NA,,false,false,Male
SABU SOTE,http://myneta.info/2008Nagaland/candidate.php?candidate_id=31,Kohima Town,JD(U),0,Not Given,900000,0,900000,9,ST,KOHIMA,NA,,false,false,Male
SAKUSANGBA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=113,Alungtaki,NPF,0,10th Pass,201550000,0,201550000,30,ST,MOKOKCHUNG,NA,,false,false,Male
SAVI LIEGISE,http://myneta.info/2008Nagaland/candidate.php?candidate_id=6,Dimapur-II,NPF,0,Graduate,11022000,0,11022000,2,ST,DIMAPUR,NA,,false,false,Male
SEDEM,http://myneta.info/2008Nagaland/candidate.php?candidate_id=202,Noklak,INC,0,10th Pass,395000,0,395000,56,ST,TUENSANG,NA,,false,false,Male
SENCHUMO,http://myneta.info/2008Nagaland/candidate.php?candidate_id=132,Tyui,IND,0,Post Graduate,2530000,0,2530000,37,ST,WOKHA,NA,,false,false,Male
SETHRICHO SHIHOTE,http://myneta.info/2008Nagaland/candidate.php?candidate_id=23,Siyuchong-Sitimi,INC,0,Graduate,8250000,0,8250000,59,ST,KIPHIRE,NA,,false,false,Male
SHABOH,http://myneta.info/2008Nagaland/candidate.php?candidate_id=160,Tehok,INC,0,10th Pass,602509,0,602509,45,ST,MON,NA,,false,false,Male
SHAMI ANGH,http://myneta.info/2008Nagaland/candidate.php?candidate_id=176,Longleng,INC,0,Not Given,25000,0,25000,50,ST,LONGLENG,NA,,false,false,Male
SHETOYI,http://myneta.info/2008Nagaland/candidate.php?candidate_id=57,Suruhuto,IND,0,12th Pass,61540000,0,61540000,33,ST,ZUNHEBOTO,NA,,false,false,Male
SHURHOZELIE,http://myneta.info/2008Nagaland/candidate.php?candidate_id=32,Northern Angami - I,NPF,0,Graduate,10368264,0,10368264,10,ST,KOHIMA,NA,,false,false,Male
SOLY,http://myneta.info/2008Nagaland/candidate.php?candidate_id=21,Pungro-Kiphire,BJP,0,8th Pass,470500,0,470500,60,ST,KIPHIRE,NA,,false,false,Male
SUPONGMEREN,http://myneta.info/2008Nagaland/candidate.php?candidate_id=101,Monguya,INC,0,Graduate Professional,50000,0,50000,25,ST,MOKOKCHUNG,NA,,false,false,Male
SUPONGWATI,http://myneta.info/2008Nagaland/candidate.php?candidate_id=106,Angetyongpang,BJP,0,Not Given,7150000,0,7150000,24,ST,MOKOKCHUNG,NA,,false,false,Male
SWEDEHOL SALE,http://myneta.info/2008Nagaland/candidate.php?candidate_id=41,Southern Angami-II,IND,0,10th Pass,7488850,0,7488850,15,ST,KOHIMA,NA,,false,false,Male
T. CHENUNG LONGCHAR,http://myneta.info/2008Nagaland/candidate.php?candidate_id=92,Koridang,IND,0,Graduate Professional,16910999,0,16910999,28,ST,MOKOKCHUNG,NA,,false,false,Male
T. TALI,http://myneta.info/2008Nagaland/candidate.php?candidate_id=86,Tuli,IND,0,Graduate,67450000,0,67450000,21,ST,MOKOKCHUNG,NA,,false,false,Male
T. THSAPONGKYU SANGTAM,http://myneta.info/2008Nagaland/candidate.php?candidate_id=27,Siyuchong-Sitimi,RJD,0,Graduate,423135,0,423135,59,ST,KIPHIRE,NA,,false,false,Male
T.A. NGULLIE,http://myneta.info/2008Nagaland/candidate.php?candidate_id=128,Tyui,UNDP,0,12th Pass,20075000,0,20075000,37,ST,WOKHA,NA,,false,false,Male
T.K. MEYO,http://myneta.info/2008Nagaland/candidate.php?candidate_id=213,Thonoknyu,UNDP,0,8th Pass,1150500,0,1150500,57,ST,TUENSANG,NA,,false,false,Male
T.L. MERRY,http://myneta.info/2008Nagaland/candidate.php?candidate_id=140,Sanis,BJP,0,10th Pass,2574100,0,2574100,39,ST,WOKHA,NA,,false,false,Male
T.N. MANNEN,http://myneta.info/2008Nagaland/candidate.php?candidate_id=108,Impur,RJD,0,Post Graduate,26660000,0,26660000,23,ST,MOKOKCHUNG,NA,,false,false,Male
T.R. ZELIANG,http://myneta.info/2008Nagaland/candidate.php?candidate_id=49,Peren,NPF,0,Graduate,5624000,0,5624000,7,ST,PEREN,NA,,false,false,Male
TAKATIBA MASA AO,http://myneta.info/2008Nagaland/candidate.php?candidate_id=111,Arkakong,INC,0,Post Graduate,12750000,0,12750000,22,ST,MOKOKCHUNG,NA,,false,false,Male
TAKUSUNGBA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=103,Monguya,BJP,0,Graduate,135300000,0,135300000,25,ST,MOKOKCHUNG,NA,,false,false,Male
TARIE,http://myneta.info/2008Nagaland/candidate.php?candidate_id=51,Tenning,INC,0,10th Pass,1100000,0,1100000,6,ST,PEREN,NA,,false,false,Male
THENUCHO,http://myneta.info/2008Nagaland/candidate.php?candidate_id=78,Chazouba,NPF,0,Graduate Professional,79153533,0,79153533,18,ST,PHEK,NA,,false,false,Male
THONGTHONG,http://myneta.info/2008Nagaland/candidate.php?candidate_id=218,Shamtorr-Chessore,JD(S),0,10th Pass,610000,0,610000,58,ST,TUENSANG,NA,,false,false,Male
THRONWA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=162,Tehok,APP,0,10th Pass,25000,0,25000,45,ST,MON,NA,,false,false,Male
TIAMEREN AIER,http://myneta.info/2008Nagaland/candidate.php?candidate_id=114,Alungtaki,INC,0,Graduate,3297281,0,3297281,30,ST,MOKOKCHUNG,NA,,false,false,Male
TINGKUP,http://myneta.info/2008Nagaland/candidate.php?candidate_id=147,Tizit,NPF,0,10th Pass,735000,0,735000,41,ST,MON,NA,,false,false,Male
TOKHEHO,http://myneta.info/2008Nagaland/candidate.php?candidate_id=60,Aghunato,INC,0,Graduate,22515325,0,22515325,34,ST,ZUNHEBOTO,NA,,false,false,Male
TORECHU,http://myneta.info/2008Nagaland/candidate.php?candidate_id=18,Pungro-Kiphire,NPF,0,Graduate,260000,0,260000,60,ST,KIPHIRE,NA,,false,false,Male
TOSHIPOKBA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=99,Aonglenden,NPF,0,Graduate,49000000,0,49000000,26,ST,MOKOKCHUNG,NA,,false,false,Male
V. ABU METHA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=9,Dimapur-III,NPF,0,Graduate,17275000,0,17275000,3,ST,DIMAPUR,NA,,false,false,Male
VAPRUMU DEMO,http://myneta.info/2008Nagaland/candidate.php?candidate_id=77,Chazouba,INC,0,Post Graduate,423000,0,423000,18,ST,PHEK,NA,,false,false,Male
VATSU MERU,http://myneta.info/2008Nagaland/candidate.php?candidate_id=50,Peren,INC,0,10th Pass,681500,0,681500,7,ST,PEREN,NA,,false,false,Male
VIKHO-O YHOSHU,http://myneta.info/2008Nagaland/candidate.php?candidate_id=37,Southern Angami-I,NPF,0,Graduate Professional,33644357,0,33644357,14,ST,KOHIMA,NA,,false,false,Male
WANGPAI,http://myneta.info/2008Nagaland/candidate.php?candidate_id=157,Phomching,NPF,0,10th Pass,79000,0,79000,44,ST,MON,NA,,false,false,Male
WOCHUMO KITHAN,http://myneta.info/2008Nagaland/candidate.php?candidate_id=118,Bhandari,NPF,0,Graduate Professional,5200000,0,5200000,40,ST,WOKHA,NA,,false,false,Male
WONGTO,http://myneta.info/2008Nagaland/candidate.php?candidate_id=200,Tuensang Sadar-II,BJP,0,Graduate,386962,0,386962,54,ST,TUENSANG,NA,,false,false,Male
Y. EKYIMO KIKON,http://myneta.info/2008Nagaland/candidate.php?candidate_id=143,Sanis,IND,1,10th Pass,12000,0,12000,39,ST,WOKHA,NA,,false,false,Male
Y. HEWOTO AWOMI,http://myneta.info/2008Nagaland/candidate.php?candidate_id=11,Ghaspani-I,INC,0,10th Pass,22990997,0,22990997,4,ST,DIMAPUR,NA,,false,false,Male
Y. LIMA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=188,Noksen,BJP,0,Graduate,1802911,0,1802911,51,ST,TUENSANG,NA,,false,false,Male
Y. SULANTHUNG H. LOTHA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=141,Sanis,NCP,0,Graduate,31200000,0,31200000,39,ST,WOKHA,NA,,false,false,Male
Y. VIKHEHO SWU,http://myneta.info/2008Nagaland/candidate.php?candidate_id=68,Pughoboto,NPF,0,Graduate,557000,0,557000,13,ST,PUGHOBOTO,NA,,false,false,Male
Y.P. ANGAM,http://myneta.info/2008Nagaland/candidate.php?candidate_id=180,Longleng,BJP,0,Graduate,97300000,0,97300000,50,ST,LONGLENG,NA,,false,false,Male
Y.Y. KIKON,http://myneta.info/2008Nagaland/candidate.php?candidate_id=129,Tyui,NCP,0,Post Graduate,2184500,0,2184500,37,ST,WOKHA,NA,,false,false,Male
YANKITHUNG YANTHAN,http://myneta.info/2008Nagaland/candidate.php?candidate_id=127,Tyui,INC,0,Graduate,13691496,330325,13361171,37,ST,WOKHA,NA,,false,false,Male
YANTHUNGO,http://myneta.info/2008Nagaland/candidate.php?candidate_id=126,Tyui,BJP,0,12th Pass,812000,0,812000,37,ST,WOKHA,NA,,false,false,Male
YEANGPHONG,http://myneta.info/2008Nagaland/candidate.php?candidate_id=148,Tizit,RJD,0,5th Pass,1415232,0,1415232,41,ST,MON,NA,,false,false,Male
YIPHYOLUMO LOTHA MOZHUI,http://myneta.info/2008Nagaland/candidate.php?candidate_id=120,Bhandari,RJD,0,Graduate,1007288,0,1007288,40,ST,WOKHA,NA,,false,false,Male
YITACHU,http://myneta.info/2008Nagaland/candidate.php?candidate_id=82,Meluri,NPF,0,Graduate Professional,16384072,0,16384072,20,ST,PHEK,NA,,false,false,Male
YONA,http://myneta.info/2008Nagaland/candidate.php?candidate_id=151,Wakching,INC,0,Graduate,1936245,0,1936245,42,ST,MON,NA,,false,false,Male
Z. OBED SOLO,http://myneta.info/2008Nagaland/candidate.php?candidate_id=29,Kohima Town,INC,0,Graduate,1445000,0,1445000,9,ST,KOHIMA,NA,,false,false,Male
ZENEISELE,http://myneta.info/2008Nagaland/candidate.php?candidate_id=4,Dimapur-I,JD(U),0,Graduate,400000,0,400000,1,GEN,DIMAPUR,NA,,false,false,Female
ZUTSEPA KATIRY,http://myneta.info/2008Nagaland/candidate.php?candidate_id=84,Meluri,JD(S),0,Graduate,1216000,0,1216000,20,ST,PHEK,NA,,false,false,Male