candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
Rajib Gope,http://myneta.info/tripura2018/candidate.php?candidate_id=6009,MAJLISHPUR,INC,0,Graduate Professional,594290,22780,571510,10,GEN,West Tripura,Tripura West,false,true,false,Male,,,,,,
Rajkumar Choudhury,http://myneta.info/tripura2018/candidate.php?candidate_id=5776,SURYAMANINAGAR,CPI(M),0,Post Graduate,4381571,0,4381571,18,ST,Sipahijala,Tripura West,false,true,false,Male,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=5776&id2=95,4381571,3091720,1289851,42%,
Raju Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5918,SURYAMANINAGAR,RPI(A),0,12th Pass,110000,0,110000,18,ST,Sipahijala,Tripura West,false,true,false,Male,,,,,,
Rakhu Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5989,FATIKROY,INC,0,Graduate,947000,0,947000,51,SC,Unakoti,Tripura East,false,true,false,Male,,,,,,
Ram Bahadur Reang,http://myneta.info/tripura2018/candidate.php?candidate_id=5824,KARBOOK,INC,0,10th Pass,549759,279000,270759,43,ST,Gomati,Tripura East,false,false,false,Male,,,,,,
Ram Krishna Jamatia,http://myneta.info/tripura2018/candidate.php?candidate_id=5852,AMPINAGAR,Indigenous Nationalist Party of Twipra,0,8th Pass,433010,0,433010,41,ST,Gomati,Tripura East,false,false,false,Male,,,,,,
Ram Pada Jamatia,http://myneta.info/tripura2018/candidate.php?candidate_id=5940,BAGMA,BJP,0,12th Pass,13177929,0,13177929,30,ST,South Tripura,Tripura West,true,true,false,Male,,,,,,
Ramendra Debbarma,http://myneta.info/tripura2018/candidate.php?candidate_id=5768,TAKARJALA,CPI(M),0,10th Pass,1392971,0,1392971,12,ST,West Tripura,Tripura West,false,true,false,Male,,,,,,
Ramendra Narayan Debbarma,http://myneta.info/tripura2018/candidate.php?candidate_id=5777,CHARILAM,CPI(M),0,Graduate Professional,1143332,700000,443332,19,ST,Sipahijala,Tripura West,false,true,false,Male,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=5777&id2=131,1143332,1160716,-17384,-1%,PAN was missing last time
Ramprasad Paul,http://myneta.info/tripura2018/candidate.php?candidate_id=5916,SURYAMANINAGAR,BJP,0,8th Pass,4346761,0,4346761,18,ST,Sipahijala,Tripura West,true,true,false,Male,,,,,,
Ramu Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5821,PRATAPGARH,CPI(M),0,Post Graduate,561503,0,561503,13,SC,West Tripura,Tripura West,false,true,false,Male,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=5821&id2=309,561503,301489,260014,86%,Age Difference=1
Rani Singha,http://myneta.info/tripura2018/candidate.php?candidate_id=6004,PANISAGAR,AITC,0,8th Pass,703430,0,703430,58,GEN,North Tripura,Tripura East,false,true,false,Female,,,,,,
Ranjanbati Debbarma,http://myneta.info/tripura2018/candidate.php?candidate_id=5975,KARAMCHARA,INC,0,8th Pass,221297,0,221297,48,ST,Dhalai,Tripura East,false,false,false,Female,,,,,,
Ranjit Das,http://myneta.info/tripura2018/candidate.php?candidate_id=6046,AMARPUR,BJP,2,12th Pass,1712555,47769,1664786,42,GEN,Gomati,Tripura East,false,true,true,Male,,,,,,
Ranjit Kumar Reang,http://myneta.info/tripura2018/candidate.php?candidate_id=6061,KANCHANPUR,INC,0,10th Pass,10000,0,10000,60,ST,North Tripura,Tripura East,false,false,false,Male,,,,,,
Rasamay Nath,http://myneta.info/tripura2018/candidate.php?candidate_id=5996,KADAMTALA-KURTI,AITC,0,10th Pass,2152768,0,2152768,54,GEN,North Tripura,Tripura East,false,true,false,Male,,,,,,
Ratan Chakraborty,http://myneta.info/tripura2018/candidate.php?candidate_id=6007,KHAYERPUR,BJP,0,Graduate,9386722,0,9386722,5,GEN,West Tripura,Tripura West,false,true,false,Male,,,,,,
Ratan Chandra Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5906,BADHARGHAT,INC,0,10th Pass,2186700,0,2186700,14,SC,West Tripura,Tripura West,false,true,false,Male,,,,,,
Ratan Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5766,RAMNAGAR,CPI(M),0,Post Graduate,7373842,0,7373842,7,GEN,West Tripura,Tripura West,true,true,false,Male,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=5766&id2=116,7373842,5186153,2187689,42%,
Ratan Kumar Bhowmik,http://myneta.info/tripura2018/candidate.php?candidate_id=5792,KAKRABAN-SHALGARA,CPI(M),0,Post Graduate,7121492,0,7121492,33,SC,Gomati,Tripura West,true,true,false,Male,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=5792&id2=160,7121492,3729348,3392144,91%,
Ratan Lal Nath,http://myneta.info/tripura2018/candidate.php?candidate_id=5876,MOHANPUR,BJP,4,Graduate Professional,12897253,1005192,11892061,2,GEN,West Tripura,Tripura West,true,true,true,Male,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=5876&id2=1,12897253,8163595,4733658,58%,Party in last election was INC
Ratish Tripura,http://myneta.info/tripura2018/candidate.php?candidate_id=5813,KARAMCHARA,Indigenous Nationalist Party of Twipra,0,10th Pass,367000,0,367000,48,ST,Dhalai,Tripura East,false,true,false,Male,,,,,,
Ratna Datta,http://myneta.info/tripura2018/candidate.php?candidate_id=5891,TOWN BARDOWALI,INC,0,10th Pass,4253388,0,4253388,8,GEN,West Tripura,Tripura West,true,true,false,Female,,,,,,
Rebati Mohan Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5901,PRATAPGARH,BJP,0,10th Pass,10213659,0,10213659,13,SC,West Tripura,Tripura West,true,true,false,Male,,,,,,
Rita Kar Majumder,http://myneta.info/tripura2018/candidate.php?candidate_id=5803,SABROOM,CPI(M),0,Graduate,2193793,3299506,-1105713,40,GEN,South Tripura,Tripura East,false,true,false,Female,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=5803&id2=175,2193793,1463958,729835,50%,
Sachitra Debbarma,http://myneta.info/tripura2018/candidate.php?candidate_id=5855,AMBASSA,INC,0,Graduate Professional,10788000,0,10788000,47,ST,Dhalai,Tripura East,false,true,false,Male,,,,,,
Sahid Choudhuri,http://myneta.info/tripura2018/candidate.php?candidate_id=5778,BOXANAGAR,CPI(M),0,12th Pass,4295588,0,4295588,20,GEN,Sipahijala,Tripura West,false,true,false,Male,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=5778&id2=134,4295588,2910469,1385119,48%,PAN was missing last time
Sajal Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5985,FATIKROY,TPP,0,12th Pass,12600,0,12600,51,SC,Unakoti,Tripura East,false,true,false,Male,,,,,,
Sambhu Lal Chakma,http://myneta.info/tripura2018/candidate.php?candidate_id=5979,CHAWMANU,BJP,0,Graduate,133286,0,133286,49,ST,Dhalai,Tripura East,false,true,false,Male,,,,,,
Samiran Malakar,http://myneta.info/tripura2018/candidate.php?candidate_id=5815,PABIACHARA,CPI(M),0,10th Pass,1228472,0,1228472,50,SC,Unakoti,Tripura East,false,true,false,Male,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=5815&id2=200,1228472,713370,515102,72%,
Samson Debbarma,http://myneta.info/tripura2018/candidate.php?candidate_id=5900,TAKARJALA,INC,0,8th Pass,212000,0,212000,12,ST,West Tripura,Tripura West,false,true,false,Male,,,,,,
Sankar Deb,http://myneta.info/tripura2018/candidate.php?candidate_id=5907,KAMALASAGAR,INC,0,10th Pass,980247,42509,937738,15,GEN,West Tripura,Tripura West,true,true,false,Male,,,,,,
Sankar Roy,http://myneta.info/tripura2018/candidate.php?candidate_id=5957,SABROOM,BJP,0,12th Pass,14282706,554301,13728405,40,GEN,South Tripura,Tripura East,true,true,false,Male,,,,,,
Santana Chakma,http://myneta.info/tripura2018/candidate.php?candidate_id=5871,PENCHARTHAL,BJP,0,Post Graduate,139036,0,139036,59,ST,North Tripura,Tripura East,false,true,false,Female,,,,,,
Saratal Jamatia,http://myneta.info/tripura2018/candidate.php?candidate_id=5938,KRISHNAPUR,INC,0,10th Pass,116732,0,116732,29,ST,Khowai,Tripura East,false,true,false,Male,,,,,,
Shephali Debnath,http://myneta.info/tripura2018/candidate.php?candidate_id=5840,BANAMALIPUR,SUCI(C),0,12th Pass,67120,0,67120,9,GEN,West Tripura,Tripura West,false,true,false,Female,,,,,,
Shib Chandra Debbarma,http://myneta.info/tripura2018/candidate.php?candidate_id=5961,RAIMA VALLEY,Indigenous Nationalist Party of Twipra,0,Graduate Professional,23012850,0,23012850,44,ST,Dhalai,Tripura East,false,true,false,Male,,,,,,
Shibani Bhowmik,http://myneta.info/tripura2018/candidate.php?candidate_id=5837,TOWN BARDOWALI,SUCI(C),0,12th Pass,858592,0,858592,8,GEN,West Tripura,Tripura West,false,true,false,Female,,,,,,
Shri Prasanta Sen Chowdhury,http://myneta.info/tripura2018/candidate.php?candidate_id=5886,AGARTALA,INC,0,Graduate Professional,22894254,409822,22484432,6,GEN,West Tripura,Tripura West,true,true,false,Male,,,,,,
Shri Rakesh Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5927,NALCHAR,INC,0,Graduate Professional,829196,0,829196,21,SC,Sipahijala,Tripura West,true,true,false,Male,,,,,,
Shri Ruhul Amin,http://myneta.info/tripura2018/candidate.php?candidate_id=6017,SONAMURA,TPP,0,Post Graduate,15900,0,15900,22,GEN,Sipahijala,Tripura West,false,true,false,Male,,,,,,
Shri Sudip Roy Barman,http://myneta.info/tripura2018/candidate.php?candidate_id=5885,AGARTALA,BJP,1,Graduate Professional,36545484,0,36545484,6,GEN,West Tripura,Tripura West,true,true,true,Male,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=5885&id2=5,36545484,20766536,15778948,76%,Age Difference=7  Party in last election was INC
Shyamal Chakraborty,http://myneta.info/tripura2018/candidate.php?candidate_id=5780,SONAMURA,CPI(M),0,10th Pass,5966304,0,5966304,22,GEN,Sipahijala,Tripura West,false,true,false,Male,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=5780&id2=136,5966304,4874822,1091482,22%,PAN was missing last time
Sindhu Chandra Jamatia,http://myneta.info/tripura2018/candidate.php?candidate_id=5853,AMPINAGAR,IPFT,0,10th Pass,786390,0,786390,41,ST,Gomati,Tripura East,false,true,false,Male,,,,,,
Sindrai Reang,http://myneta.info/tripura2018/candidate.php?candidate_id=6065,KANCHANPUR,Indigenous Nationalist Party of Twipra,0,10th Pass,1590000,0,1590000,60,ST,North Tripura,Tripura East,false,false,false,Male,,,,,,
Smt Bijita Nath,http://myneta.info/tripura2018/candidate.php?candidate_id=5820,BAGBASSA,CPI(M),0,12th Pass,3303738,636463,2667275,55,GEN,North Tripura,Tripura East,true,true,false,Female,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=5820&id2=215,3303738,1111752,2191986,197%,
Smt Panna Deb,http://myneta.info/tripura2018/candidate.php?candidate_id=5887,AGARTALA,AITC,3,10th Pass,19975,0,19975,6,GEN,West Tripura,Tripura West,false,true,true,Female,,,,,,
Smt. Laxmi Nag ( Barman),http://myneta.info/tripura2018/candidate.php?candidate_id=6020,DHANPUR,INC,0,Graduate,10022215,73000,9949215,23,GEN,Sipahijala,Tripura West,false,false,false,Female,,,,,,
Sona Charan Debbarma,http://myneta.info/tripura2018/candidate.php?candidate_id=6069,MANDAI BAZAR,TSP,0,Graduate,368374,0,368374,11,ST,West Tripura,Tripura West,false,true,false,Male,,,,,,
Soumen Majumder,http://myneta.info/tripura2018/candidate.php?candidate_id=5890,RAMNAGAR,AITC,0,12th Pass,25000,0,25000,7,GEN,West Tripura,Tripura West,false,true,false,Male,,,,,,
Sri Abhijit De,http://myneta.info/tripura2018/candidate.php?candidate_id=5865,DHARMANAGAR,CPI(M),0,Graduate,2976386,903498,2072888,56,GEN,North Tripura,Tripura East,false,true,false,Male,,,,,,
Sri Amarjit Singha,http://myneta.info/tripura2018/candidate.php?candidate_id=6002,BAGBASSA,AITC,0,10th Pass,126525,50000,76525,55,GEN,North Tripura,Tripura East,false,false,false,Male,,,,,,
Sri Ashutosh Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5928,NALCHAR,AMB,0,8th Pass,234000,0,234000,21,SC,Sipahijala,Tripura West,false,false,false,Male,,,,,,
Sri Bibhas Ranjan Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5866,DHARMANAGAR,AMB,0,8th Pass,1538047,0,1538047,56,GEN,North Tripura,Tripura East,true,true,false,Male,,,,,,
Sri Bipul Krishna Das,http://myneta.info/tripura2018/candidate.php?candidate_id=6054,DHARMANAGAR,AITC,0,10th Pass,1001190,0,1001190,56,GEN,North Tripura,Tripura East,false,true,false,Male,,,,,,
Sri Biswabandhu Sen,http://myneta.info/tripura2018/candidate.php?candidate_id=6052,DHARMANAGAR,BJP,3,Graduate,44094405,2570070,41524335,56,GEN,North Tripura,Tripura East,true,true,true,Male,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=6052&id2=44,44094405,22555266,21539139,95%,PAN is Different Party in last election was INC
Sri Digbijoy Chakraborty,http://myneta.info/tripura2018/candidate.php?candidate_id=6059,JUBARAJNAGAR,INC,0,12th Pass,1723342,314507,1408835,57,GEN,North Tripura,Tripura East,true,true,false,Male,,,,,,
Sri Gopal Krishna Deb,http://myneta.info/tripura2018/candidate.php?candidate_id=5827,KADAMTALA-KURTI,AMB,0,8th Pass,1588600,0,1588600,54,GEN,North Tripura,Tripura East,false,false,false,Male,,,,,,
Sri Jadab Lal Debnath,http://myneta.info/tripura2018/candidate.php?candidate_id=6057,JUBARAJNAGAR,BJP,0,12th Pass,4248124,1300000,2948124,57,GEN,North Tripura,Tripura East,true,true,false,Male,,,,,,
Sri Kebal Kanti Nandi,http://myneta.info/tripura2018/candidate.php?candidate_id=6053,DHARMANAGAR,INC,1,12th Pass,60422048,2450000,57972048,56,GEN,North Tripura,Tripura East,true,true,true,Male,,,,,,
Sri Pradip Kumar Nath,http://myneta.info/tripura2018/candidate.php?candidate_id=5999,BAGBASSA,BJP,0,Graduate Professional,17812971,233000,17579971,55,GEN,North Tripura,Tripura East,true,true,false,Male,,,,,,
Sri Ramendra Chandra Debnath,http://myneta.info/tripura2018/candidate.php?candidate_id=6058,JUBARAJNAGAR,CPI(M),0,Graduate Professional,7075616,1068967,6006649,57,GEN,North Tripura,Tripura East,false,true,false,Male,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=6058&id2=218,7075616,2319929,4755687,205%,
Sri Ramesh Chandra Debnath,http://myneta.info/tripura2018/candidate.php?candidate_id=5867,JUBARAJNAGAR,AMB,0,10th Pass,447524,0,447524,57,GEN,North Tripura,Tripura East,false,false,false,Male,,,,,,
Sri Ratneshbar Debnath,http://myneta.info/tripura2018/candidate.php?candidate_id=6056,JUBARAJNAGAR,AITC,0,8th Pass,99986,23031,76955,57,GEN,North Tripura,Tripura East,false,false,false,Male,,,,,,
Sri Sanjoy Chaudhury,http://myneta.info/tripura2018/candidate.php?candidate_id=6055,DHARMANAGAR,SUCI(C),0,Graduate,91000,0,91000,56,GEN,North Tripura,Tripura East,false,true,false,Male,,,,,,
Sri Subashchandra Debnath,http://myneta.info/tripura2018/candidate.php?candidate_id=5831,MOHANPUR,CPI(M),0,Post Graduate,8331993,0,8331993,2,GEN,West Tripura,Tripura West,true,true,false,Male,,,,,,
Sri Subhash Chandra Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5926,NALCHAR,BJP,0,10th Pass,1849960,0,1849960,21,SC,Sipahijala,Tripura West,false,true,false,Male,,,,,,
Srikanta Datta,http://myneta.info/tripura2018/candidate.php?candidate_id=6026,RADHAKISHORPUR,RSP,0,Graduate,156648,0,156648,31,ST,South Tripura,Tripura West,false,true,false,Male,,,,,,
Subal Bhowmik,http://myneta.info/tripura2018/candidate.php?candidate_id=6014,SONAMURA,BJP,1,Graduate Professional,5560202,0,5560202,22,GEN,Sipahijala,Tripura West,true,true,true,Male,,,,,,
Subal Debarma,http://myneta.info/tripura2018/candidate.php?candidate_id=6051,KARBOOK,North East India Development Party,0,10th Pass,101000,0,101000,43,ST,Gomati,Tripura East,false,false,false,Male,,,,,,
Subal Sarkar,http://myneta.info/tripura2018/candidate.php?candidate_id=5772,KAMALASAGAR,AMB,0,10th Pass,560000,0,560000,15,GEN,West Tripura,Tripura West,false,true,false,Male,,,,,,
Subir Sen Ghosh,http://myneta.info/tripura2018/candidate.php?candidate_id=6045,AMARPUR,AITC,0,Graduate,139445,0,139445,42,GEN,Gomati,Tripura East,false,true,false,Male,,,,,,
Subodh Debbarma,http://myneta.info/tripura2018/candidate.php?candidate_id=5873,SIMNA,IND,0,10th Pass,258809,0,258809,1,ST,West Tripura,Tripura West,false,false,false,Male,,,,,,
Subrata Bhowmik,http://myneta.info/tripura2018/candidate.php?candidate_id=5838,BANAMALIPUR,IND,0,Graduate Professional,8554500,75000,8479500,9,GEN,West Tripura,Tripura West,true,true,false,Male,,,,,,
Subrata Malakar,http://myneta.info/tripura2018/candidate.php?candidate_id=5983,PABIACHARA,IND,0,8th Pass,1172000,199500,972500,50,SC,Unakoti,Tripura East,false,true,false,Male,,,,,,
Suchitra Debbarma,http://myneta.info/tripura2018/candidate.php?candidate_id=5784,ASHARAMBARI,AMB,1,10th Pass,11255,0,11255,26,ST,Khowai,Tripura East,true,true,false,Female,,,,,,
Sudarshan Majumder,http://myneta.info/tripura2018/candidate.php?candidate_id=5951,HRISHYAMUKH,IND,0,Graduate,0,0,0,37,GEN,South Tripura,Tripura East,false,false,false,Male,,,,,,
Sudhan Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5793,RAJNAGAR,CPI(M),0,12th Pass,4023826,1173382,2850444,34,SC,South Tripura,Tripura West,false,true,false,Male,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=5793&id2=163,4023826,2020413,2003413,99%,PAN was missing last time
Sudhangshu Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5986,FATIKROY,BJP,0,Graduate,1406926,120000,1286926,51,SC,Unakoti,Tripura East,true,true,false,Male,,,,,,
Sujit Mandal,http://myneta.info/tripura2018/candidate.php?candidate_id=5884,BARJALA,IND,0,10th Pass,260000,0,260000,4,SC,West Tripura,Tripura West,false,true,false,Male,,,,,,
Sukhamay Saha,http://myneta.info/tripura2018/candidate.php?candidate_id=6006,KHAYERPUR,INC,0,Post Graduate,8570878,0,8570878,5,GEN,West Tripura,Tripura West,true,true,false,Male,,,,,,
Surajit Datta,http://myneta.info/tripura2018/candidate.php?candidate_id=5889,RAMNAGAR,BJP,0,12th Pass,4642383,328474,4313909,7,GEN,West Tripura,Tripura West,false,true,false,Male,,,,,,
Surendra Debbarma,http://myneta.info/tripura2018/candidate.php?candidate_id=5934,ASHARAMBARI,INC,0,8th Pass,53500,5000,48500,26,ST,Khowai,Tripura East,true,false,false,Male,,,,,,
Sushanta Chowdhury,http://myneta.info/tripura2018/candidate.php?candidate_id=6010,MAJLISHPUR,BJP,2,Graduate Professional,4730195,4850000,-119805,10,GEN,West Tripura,Tripura West,true,true,true,Male,,,,,,
Sushil Malakar,http://myneta.info/tripura2018/candidate.php?candidate_id=5826,SURMA,IND,0,5th Pass,148900,35000,113900,46,SC,Dhalai,Tripura East,false,true,false,Male,,,,,,
Swagata Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5984,PABIACHARA,INC,0,Graduate,95000,0,95000,50,SC,Unakoti,Tripura East,false,true,false,Male,,,,,,
Swapanananda Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5880,BAMUTIA,INC,0,Graduate,49907,0,49907,3,SC,West Tripura,Tripura West,false,true,false,Male,,,,,,
Tapan Chakrabarti,http://myneta.info/tripura2018/candidate.php?candidate_id=5818,CHANDIPUR,CPI(M),0,Graduate,4936914,0,4936914,52,GEN,Unakoti,Tripura East,true,true,false,Male,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=5818&id2=206,4936914,2286120,2650794,116%,
Tapan Chandra Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5779,NALCHAR,CPI(M),0,Graduate,8940072,750000,8190072,21,SC,Sipahijala,Tripura West,false,true,false,Male,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=5779&id2=135,8940072,5956442,2983630,50%,
Tapas Kumar Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5968,SURMA,INC,0,Graduate,2382660,99476,2283184,46,SC,Dhalai,Tripura East,false,true,false,Male,,,,,,
Tarani Debbarma,http://myneta.info/tripura2018/candidate.php?candidate_id=5929,RAMCHANDRAGHAT,INC,0,10th Pass,65967,26000,39967,24,ST,Khowai,Tripura East,false,true,false,Male,,,,,,
Tarani Sadhan Jamatia,http://myneta.info/tripura2018/candidate.php?candidate_id=6037,MATARBARI,Indigenous Nationalist Party of Twipra,0,8th Pass,212017,0,212017,32,ST,Gomati,Tripura West,false,false,false,Male,,,,,,
Tinku Roy,http://myneta.info/tripura2018/candidate.php?candidate_id=5995,KADAMTALA-KURTI,BJP,0,12th Pass,27000160,600000,26400160,54,GEN,North Tripura,Tripura East,true,true,false,Male,,,,,,
Tunubala Malakar,http://myneta.info/tripura2018/candidate.php?candidate_id=5817,FATIKROY,CPI(M),0,10th Pass,812972,1144182,-331210,51,SC,Unakoti,Tripura East,false,true,false,Female,http://myneta.info/tripura2018/index.php?action=affidavitComparison&myneta_folder2=tripura2013&id1=5817&id2=203,812972,220993,591979,268%,
Uma Sankar Debbarma,http://myneta.info/tripura2018/candidate.php?candidate_id=5922,CHARILAM,Indigenous Nationalist Party of Twipra,0,Graduate,500000,0,500000,19,ST,Sipahijala,Tripura West,false,false,false,Male,,,,,,
Umakanta Tripura,http://myneta.info/tripura2018/candidate.php?candidate_id=5812,KARAMCHARA,CPI(M),0,12th Pass,96489,300000,-203511,48,ST,Dhalai,Tripura East,false,false,false,Male,,,,,,
Utpal Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5883,BARJALA,AITC,0,10th Pass,2078000,700000,1378000,4,SC,West Tripura,Tripura West,true,true,false,Male,,,,,,
Uttam Dhupi,http://myneta.info/tripura2018/candidate.php?candidate_id=5943,RAJNAGAR,CPI(ML)(L),0,5th Pass,1524000,0,1524000,34,SC,South Tripura,Tripura West,true,false,false,Male,,,,,,
Uttam Kumar Das,http://myneta.info/tripura2018/candidate.php?candidate_id=5786,KALYANPUR-PRAMODNAGAR,AMB,0,Graduate,350845,0,350845,27,GEN,Khowai,Tripura East,false,true,false,Male,,,,,,